0.5	0.564991
1.5	0.624884
2.5	0.660547
3.5	0.693448
4.5	0.71939
5.5	0.744062
6.5	0.762849
7.5	0.775715
8.5	0.790977
9.5	0.80314
10.5	0.814291
11.5	0.825904
12.5	0.835182
13.5	0.84383
14.5	0.851666
15.5	0.86001
16.5	0.86581
17.5	0.872346
18.5	0.878402
19.5	0.882972
20.5	0.885938
21.5	0.89101
22.5	0.895216
23.5	0.898082
24.5	0.899822
25.5	0.904247
26.5	0.907177
27.5	0.909124
28.5	0.912493
29.5	0.914156
30.5	0.916191
31.5	0.918507
32.5	0.921524
33.5	0.922341
34.5	0.924891
35.5	0.923826
36.5	0.925616
37.5	0.927237
38.5	0.927411
39.5	0.92874
40.5	0.92939
41.5	0.932623
42.5	0.930127
43.5	0.930594
44.5	0.93064
45.5	0.93142
46.5	0.932879
47.5	0.933437
48.5	0.934313
49.5	0.934514
50.5	0.935732
51.5	0.93744
52.5	0.937098
53.5	0.93643
54.5	0.936154
55.5	0.936947
56.5	0.937769
57.5	0.937373
58.5	0.938059
59.5	0.938453
60.5	0.941249
61.5	0.940251
62.5	0.940016
63.5	0.939093
64.5	0.937812
65.5	0.939132
66.5	0.940224
67.5	0.938361
68.5	0.938721
69.5	0.938998
70.5	0.93914
71.5	0.939022
72.5	0.939569
73.5	0.938939
74.5	0.937434
75.5	0.938507
76.5	0.938494
77.5	0.936385
78.5	0.93735
79.5	0.936188
80.5	0.936602
81.5	0.935538
82.5	0.934176
83.5	0.934793
84.5	0.932285
85.5	0.932463
86.5	0.931449
87.5	0.931117
88.5	0.929846
89.5	0.928578
90.5	0.927668
91.5	0.9253
92.5	0.922934
93.5	0.919698
94.5	0.91571
95.5	0.910035
96.5	0.902916
97.5	0.892204
98.5	0.87736
99.5	0.835739
