0.5	0.462128
1.5	0.521542
2.5	0.563944
3.5	0.592471
4.5	0.622322
5.5	0.648769
6.5	0.671317
7.5	0.691392
8.5	0.707294
9.5	0.726965
10.5	0.743175
11.5	0.756929
12.5	0.767287
13.5	0.774941
14.5	0.786293
15.5	0.796689
16.5	0.807315
17.5	0.815006
18.5	0.822415
19.5	0.831428
20.5	0.840139
21.5	0.844045
22.5	0.848037
23.5	0.853588
24.5	0.86009
25.5	0.866127
26.5	0.872139
27.5	0.876825
28.5	0.882073
29.5	0.884623
30.5	0.886842
31.5	0.888772
32.5	0.890803
33.5	0.892761
34.5	0.896439
35.5	0.899765
36.5	0.901536
37.5	0.902357
38.5	0.902806
39.5	0.905044
40.5	0.906545
41.5	0.908006
42.5	0.908613
43.5	0.910259
44.5	0.909972
45.5	0.911477
46.5	0.912614
47.5	0.912519
48.5	0.91478
49.5	0.914774
50.5	0.915233
51.5	0.917415
52.5	0.918285
53.5	0.919219
54.5	0.920563
55.5	0.918687
56.5	0.918885
57.5	0.919639
58.5	0.923249
59.5	0.92241
60.5	0.922994
61.5	0.92235
62.5	0.921203
63.5	0.923433
64.5	0.922253
65.5	0.922073
66.5	0.921092
67.5	0.920934
68.5	0.92114
69.5	0.920287
70.5	0.919329
71.5	0.920768
72.5	0.920752
73.5	0.917448
74.5	0.915657
75.5	0.917543
76.5	0.915589
77.5	0.915565
78.5	0.913862
79.5	0.914818
80.5	0.912546
81.5	0.910998
82.5	0.911018
83.5	0.908253
84.5	0.906773
85.5	0.904723
86.5	0.903609
87.5	0.902538
88.5	0.901118
89.5	0.896619
90.5	0.894884
91.5	0.891624
92.5	0.88703
93.5	0.880235
94.5	0.874838
95.5	0.86791
96.5	0.857153
97.5	0.841827
98.5	0.82052
99.5	0.772
