0.5	0.807769
1.5	0.829029
2.5	0.844173
3.5	0.856467
4.5	0.868613
5.5	0.877915
6.5	0.886764
7.5	0.894535
8.5	0.902221
9.5	0.907872
10.5	0.913659
11.5	0.918576
12.5	0.922952
13.5	0.925927
14.5	0.930079
15.5	0.933759
16.5	0.937376
17.5	0.94085
18.5	0.942868
19.5	0.94529
20.5	0.947793
21.5	0.950654
22.5	0.953377
23.5	0.953434
24.5	0.955807
25.5	0.957785
26.5	0.959931
27.5	0.960844
28.5	0.961882
29.5	0.961745
30.5	0.962965
31.5	0.964513
32.5	0.966618
33.5	0.966629
34.5	0.966797
35.5	0.967872
36.5	0.967999
37.5	0.969136
38.5	0.970664
39.5	0.97129
40.5	0.971964
41.5	0.972466
42.5	0.972598
43.5	0.972362
44.5	0.97349
45.5	0.974386
46.5	0.974348
47.5	0.974808
48.5	0.975284
49.5	0.975767
50.5	0.976154
51.5	0.975786
52.5	0.977267
53.5	0.977547
54.5	0.976735
55.5	0.976965
56.5	0.977936
57.5	0.978468
58.5	0.978487
59.5	0.978455
60.5	0.978828
61.5	0.978998
62.5	0.977851
63.5	0.977689
64.5	0.978185
65.5	0.977231
66.5	0.977907
67.5	0.977776
68.5	0.979178
69.5	0.978926
70.5	0.978337
71.5	0.977331
72.5	0.977294
73.5	0.978034
74.5	0.977581
75.5	0.978107
76.5	0.978269
77.5	0.977801
78.5	0.977353
79.5	0.976515
80.5	0.976742
81.5	0.976209
82.5	0.976257
83.5	0.974949
84.5	0.975018
85.5	0.974807
86.5	0.97349
87.5	0.974084
88.5	0.973298
89.5	0.973242
90.5	0.972407
91.5	0.970952
92.5	0.970625
93.5	0.968557
94.5	0.968001
95.5	0.965469
96.5	0.964622
97.5	0.962075
98.5	0.957157
99.5	0.949415
