0.5	0.681006
1.5	0.722674
2.5	0.751413
3.5	0.775962
4.5	0.79967
5.5	0.816117
6.5	0.831144
7.5	0.845529
8.5	0.857396
9.5	0.865345
10.5	0.875009
11.5	0.882993
12.5	0.888476
13.5	0.896695
14.5	0.902039
15.5	0.90758
16.5	0.912455
17.5	0.9164
18.5	0.919765
19.5	0.921812
20.5	0.925357
21.5	0.929105
22.5	0.932707
23.5	0.936112
24.5	0.939376
25.5	0.940751
26.5	0.943481
27.5	0.946212
28.5	0.947881
29.5	0.949329
30.5	0.949687
31.5	0.950212
32.5	0.951658
33.5	0.951388
34.5	0.953111
35.5	0.953866
36.5	0.955717
37.5	0.95554
38.5	0.954671
39.5	0.956465
40.5	0.957802
41.5	0.957651
42.5	0.958734
43.5	0.958805
44.5	0.958456
45.5	0.959126
46.5	0.960215
47.5	0.960592
48.5	0.961888
49.5	0.961779
50.5	0.96159
51.5	0.961003
52.5	0.960918
53.5	0.961406
54.5	0.963483
55.5	0.963853
56.5	0.964165
57.5	0.964853
58.5	0.965057
59.5	0.96613
60.5	0.965796
61.5	0.9648
62.5	0.964682
63.5	0.965495
64.5	0.964212
65.5	0.965005
66.5	0.964457
67.5	0.963677
68.5	0.96439
69.5	0.964504
70.5	0.965375
71.5	0.96594
72.5	0.964705
73.5	0.963687
74.5	0.962959
75.5	0.961958
76.5	0.96305
77.5	0.964032
78.5	0.965297
79.5	0.963949
80.5	0.961849
81.5	0.96113
82.5	0.963089
83.5	0.963157
84.5	0.963392
85.5	0.963227
86.5	0.962269
87.5	0.961808
88.5	0.960376
89.5	0.959358
90.5	0.960751
91.5	0.956839
92.5	0.957112
93.5	0.953954
94.5	0.950963
95.5	0.948258
96.5	0.94499
97.5	0.939164
98.5	0.931942
99.5	0.913229
