0.5	0.666319
1.5	0.737052
2.5	0.771528
3.5	0.798136
4.5	0.816475
5.5	0.832734
6.5	0.84363
7.5	0.85492
8.5	0.864938
9.5	0.873724
10.5	0.881346
11.5	0.887009
12.5	0.891624
13.5	0.894216
14.5	0.89794
15.5	0.901998
16.5	0.905373
17.5	0.906781
18.5	0.911409
19.5	0.911816
20.5	0.91255
21.5	0.913404
22.5	0.914592
23.5	0.918138
24.5	0.917048
25.5	0.919358
26.5	0.920637
27.5	0.922144
28.5	0.924214
29.5	0.923706
30.5	0.924117
31.5	0.922781
32.5	0.92457
33.5	0.925235
34.5	0.925972
35.5	0.927716
36.5	0.925837
37.5	0.927291
38.5	0.926852
39.5	0.929143
40.5	0.929799
41.5	0.929435
42.5	0.931108
43.5	0.930376
44.5	0.93371
45.5	0.932752
46.5	0.931587
47.5	0.932409
48.5	0.933976
49.5	0.934791
50.5	0.936969
51.5	0.933796
52.5	0.933035
53.5	0.935144
54.5	0.935387
55.5	0.936189
56.5	0.935469
57.5	0.936326
58.5	0.935689
59.5	0.935277
60.5	0.934233
61.5	0.934484
62.5	0.932916
63.5	0.933909
64.5	0.934781
65.5	0.934283
66.5	0.934419
67.5	0.933948
68.5	0.935595
69.5	0.937376
70.5	0.936641
71.5	0.935679
72.5	0.936529
73.5	0.937572
74.5	0.937186
75.5	0.935474
76.5	0.937252
77.5	0.93617
78.5	0.935809
79.5	0.935969
80.5	0.936651
81.5	0.939043
82.5	0.938706
83.5	0.937456
84.5	0.93684
85.5	0.936474
86.5	0.937041
87.5	0.937583
88.5	0.938217
89.5	0.93589
90.5	0.933545
91.5	0.934221
92.5	0.932303
93.5	0.931501
94.5	0.929167
95.5	0.922632
96.5	0.920633
97.5	0.913585
98.5	0.897698
99.5	0.853992
