0.5	0.592372
1.5	0.637867
2.5	0.66961
3.5	0.695203
4.5	0.717799
5.5	0.737643
6.5	0.755122
7.5	0.770722
8.5	0.784783
9.5	0.796964
10.5	0.808088
11.5	0.818566
12.5	0.826776
13.5	0.834995
14.5	0.842515
15.5	0.850304
16.5	0.857037
17.5	0.863181
18.5	0.868688
19.5	0.873379
20.5	0.877615
21.5	0.88204
22.5	0.886064
23.5	0.889843
24.5	0.893765
25.5	0.897375
26.5	0.901078
27.5	0.904275
28.5	0.907742
29.5	0.909448
30.5	0.911037
31.5	0.913233
32.5	0.915819
33.5	0.917305
34.5	0.919278
35.5	0.921032
36.5	0.922491
37.5	0.923838
38.5	0.924982
39.5	0.92635
40.5	0.927848
41.5	0.929438
42.5	0.930182
43.5	0.93087
44.5	0.931909
45.5	0.933343
46.5	0.934017
47.5	0.934346
48.5	0.935668
49.5	0.936401
50.5	0.937258
51.5	0.937485
52.5	0.937926
53.5	0.938673
54.5	0.939356
55.5	0.939115
56.5	0.939139
57.5	0.940014
58.5	0.940806
59.5	0.941426
60.5	0.941943
61.5	0.941314
62.5	0.941174
63.5	0.9416
64.5	0.941018
65.5	0.940867
66.5	0.940931
67.5	0.940569
68.5	0.940749
69.5	0.940489
70.5	0.940535
71.5	0.940103
72.5	0.939759
73.5	0.939127
74.5	0.93852
75.5	0.938662
76.5	0.93834
77.5	0.937584
78.5	0.937696
79.5	0.936914
80.5	0.936349
81.5	0.935388
82.5	0.934823
83.5	0.934056
84.5	0.933181
85.5	0.931647
86.5	0.93074
87.5	0.930022
88.5	0.928795
89.5	0.926488
90.5	0.924505
91.5	0.9219
92.5	0.919395
93.5	0.91546
94.5	0.910908
95.5	0.905396
96.5	0.898914
97.5	0.889628
98.5	0.874731
99.5	0.84222
